https://www.etsy.com/il-en/listing/818563091/made-to-order-crochet-pocket-octo?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-1&organic_search_click=1&pro=1&col=1,₪,29.79
https://www.etsy.com/il-en/listing/697081281/little-tiny-cute-animal-gifts-crochet?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-2&organic_search_click=1&bes=1,₪,14.01
https://www.etsy.com/il-en/listing/468569992/pattern-kimba-the-koala-crochet-koala?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-3&organic_search_click=1&bes=1,₪,11.74
https://www.etsy.com/il-en/listing/794540537/crochet-penguin-tiny-crochet-animals?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-4&organic_search_click=1,₪,36.80
https://www.etsy.com/il-en/listing/678990775/crochet-pattern-miss-aviana-the-alpaca?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-5&organic_search_click=1&bes=1,₪,24.30
https://www.etsy.com/il-en/listing/816464429/balloon-animal-dog-crochet-pattern-only?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-6&organic_search_click=1&bes=1,₪,6.98
https://www.etsy.com/il-en/listing/800232060/crochet-toyscrochet-cowgift-for?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-7&organic_search_click=1,₪,66.60
https://www.etsy.com/il-en/listing/832386108/crochet-doll-of-choice?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-8&organic_search_click=1,₪,116.47
https://www.etsy.com/il-en/listing/706156696/zebra-plush-toy-crochet-zebra-stuffed?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-9&organic_search_click=1&pro=1&frs=1,₪,185.07
https://www.etsy.com/il-en/listing/858814121/grey-little-crochet-totoro-with-green?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-10&organic_search_click=1&pro=1&frs=1,₪,118.58
https://www.etsy.com/il-en/listing/629096077/crochet-pattern-instant-pdf-download-zoo?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-11&organic_search_click=1&pro=1,₪,17.14
https://www.etsy.com/il-en/listing/465006666/crochet-pattern-zoe-zebra-donkey-alex?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-12&organic_search_click=1&bes=1,₪,14.56
https://www.etsy.com/il-en/listing/468013119/crochet-amigurumi-puppy-dog-pattern-only?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-13&organic_search_click=1&bes=1,₪,10.23
https://www.etsy.com/il-en/listing/215818112/made-to-order-amigurumi-sitting-frog?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-14&organic_search_click=1&cns=1,₪,49.92
https://www.etsy.com/il-en/listing/820158431/crochet-pattern-amigurumi-shihtzu?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-15&organic_search_click=1&bes=1,₪,16.60
https://www.etsy.com/il-en/listing/804592737/vintage-crochetthe-goods-for?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-16&organic_search_click=1&pro=1,₪,3.47
https://www.etsy.com/il-en/listing/841254271/crochet-animal-crossing-roald?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-17&organic_search_click=1&frs=1&cns=1,₪,87.63
https://www.etsy.com/il-en/listing/809704914/diy-amigurumi-crochet-kit-little-whale?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-18&organic_search_click=1&cns=1,₪,29.79
https://www.etsy.com/il-en/listing/720313853/handmade-crochet-animal-rattle-conforms?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-19&organic_search_click=1&bes=1,₪,60.69
https://www.etsy.com/il-en/listing/765398560/crochet-security-blanket-animal-lovey?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-20&organic_search_click=1,₪,105.24
https://www.etsy.com/il-en/listing/686401357/crochet-pattern-nile-crocodile-crochet?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=crochet+animal&ref=sr_gallery-1-21&organic_search_click=1,₪,15.77
